Total Qty,Reg Qty,Foil Qty,Card,Set,Mana Cost,Card Type,Color,Rarity,Mvid,Single Price,Single Foil Price,Total Price,Price Source,Notes
4,3,1,Ichthyomorphosis,Theros Beyond Death,2U,Enchantment — Aura,Blue,Common,1237407,0.04,0.18,0.30,0x108013a00,
1,1,0,Kiora Bests the Sea God,Theros Beyond Death,5UU,Enchantment — Saga,Blue,Mythic Rare,1237408,5.05,9.47,5.05,0x108013a00,
1,1,0,Medomai's Prophecy,Theros Beyond Death,1U,Enchantment — Saga,Blue,Uncommon,1237409,0.09,0.23,0.09,0x108013a00,
4,4,0,Memory Drain,Theros Beyond Death,2UU,Instant,Blue,Common,1237410,0.01,0.10,0.04,0x108013a00,
2,2,0,Nadir Kraken,Theros Beyond Death,1UU,Creature — Kraken,Blue,Rare,1237411,1.27,1.87,2.54,0x108013a00,
4,4,0,Naiad of Hidden Coves,Theros Beyond Death,2U,Enchantment Creature — Nymph,Blue,Common,1237412,0.05,0.16,0.20,0x108013a00,
4,4,0,Nyxborn Seaguard,Theros Beyond Death,2UU,Enchantment Creature — Merfolk Soldier,Blue,Common,1237413,0.01,0.09,0.04,0x108013a00,
4,4,0,Omen of the Sea,Theros Beyond Death,1U,Enchantment,Blue,Common,1237414,0.12,1.39,0.48,0x108013a00,
2,2,0,One with the Stars,Theros Beyond Death,3U,Enchantment — Aura,Blue,Uncommon,1237415,0.03,0.18,0.06,0x108013a00,
4,4,0,Riptide Turtle,Theros Beyond Death,1U,Creature — Turtle,Blue,Common,1237417,0.05,0.15,0.20,0x108013a00,
1,1,0,Sage of Mysteries,Theros Beyond Death,U,Creature — Human Wizard,Blue,Uncommon,1237418,0.05,0.14,0.05,0x108013a00,
2,2,0,Sea God's Scorn,Theros Beyond Death,4UU,Sorcery,Blue,Uncommon,1237419,0.03,0.07,0.06,0x108013a00,
2,2,0,Shimmerwing Chimera,Theros Beyond Death,3U,Enchantment Creature — Chimera,Blue,Uncommon,1237420,0.02,0.11,0.04,0x108013a00,
4,4,0,Shoal Kraken,Theros Beyond Death,4U,Creature — Kraken,Blue,Uncommon,1237421,0.02,0.07,0.08,0x108013a00,
4,4,0,Sleep of the Dead,Theros Beyond Death,U,Sorcery,Blue,Common,1237422,0.02,0.17,0.08,0x108013a00,
4,4,0,Starlit Mantle,Theros Beyond Death,1U,Enchantment — Aura,Blue,Common,1237423,0.02,0.17,0.08,0x108013a00,
4,3,1,Stern Dismissal,Theros Beyond Death,U,Instant,Blue,Common,1237424,0.03,0.25,0.34,0x108013a00,
2,2,0,Stinging Lionfish,Theros Beyond Death,1U,Enchantment Creature — Fish,Blue,Uncommon,1237425,0.05,0.26,0.10,0x108013a00,
3,3,0,Sweet Oblivion,Theros Beyond Death,1U,Sorcery,Blue,Uncommon,1237426,0.05,0.13,0.15,0x108013a00,
1,1,0,"Thassa, Deep-Dwelling",Theros Beyond Death,3U,Legendary Enchantment Creature — God,Blue,Mythic Rare,1237427,15.43,17.05,15.43,0x108013a00,
3,3,0,Thassa's Intervention,Theros Beyond Death,XUU,Instant,Blue,Rare,1237428,0.19,0.33,0.57,0x108013a00,
2,2,0,Thassa's Oracle,Theros Beyond Death,UU,Creature — Merfolk Wizard,Blue,Rare,1237429,10.38,18.58,20.76,0x108013a00,
4,4,0,Thirst for Meaning,Theros Beyond Death,2U,Instant,Blue,Common,1237430,0.03,0.13,0.12,0x108013a00,
3,3,0,Threnody Singer,Theros Beyond Death,1U,Creature — Siren,Blue,Uncommon,1237431,0.02,0.15,0.06,0x108013a00,
4,4,0,Towering-Wave Mystic,Theros Beyond Death,1U,Creature — Merfolk Wizard,Blue,Common,1237433,0.01,0.06,0.04,0x108013a00,
4,4,0,Triton Waverider,Theros Beyond Death,3U,Creature — Merfolk Wizard,Blue,Common,1237434,0.01,0.05,0.04,0x108013a00,
4,4,0,Vexing Gull,Theros Beyond Death,2U,Creature — Bird,Blue,Common,1237435,0.03,0.05,0.12,0x108013a00,
1,1,0,Whirlwind Denial,Theros Beyond Death,2U,Instant,Blue,Uncommon,1237437,0.16,0.32,0.16,0x108013a00,
4,4,0,Witness of Tomorrows,Theros Beyond Death,4U,Enchantment Creature — Sphinx,Blue,Common,1237438,0.02,0.07,0.08,0x108013a00,
3,3,0,Agonizing Remorse,Theros Beyond Death,1B,Sorcery,Black,Uncommon,1237439,0.13,0.59,0.39,0x108013a00,
1,1,0,"Aphemia, the Cacophony",Theros Beyond Death,1B,Legendary Enchantment Creature — Harpy,Black,Rare,1237440,0.13,0.25,0.13,0x108013a00,
4,4,0,Aspect of Lamprey,Theros Beyond Death,3B,Enchantment — Aura,Black,Common,1237441,0.02,0.13,0.08,0x108013a00,
4,4,0,Blight-Breath Catoblepas,Theros Beyond Death,4BB,Creature — Beast,Black,Common,1237442,0.01,0.06,0.04,0x108013a00,
1,1,0,Cling to Dust,Theros Beyond Death,B,Instant,Black,Uncommon,1237443,0.26,3.91,0.26,0x108013a00,
4,4,0,Discordant Piper,Theros Beyond Death,1B,Creature — Zombie Satyr,Black,Common,1237444,0.02,0.08,0.08,0x108013a00,
2,2,0,Drag to the Underworld,Theros Beyond Death,2BB,Instant,Black,Uncommon,1237445,0.21,0.34,0.42,0x108013a00,
2,2,0,Elspeth's Nightmare,Theros Beyond Death,2B,Enchantment — Saga,Black,Uncommon,1237447,0.14,0.40,0.28,0x108013a00,
4,4,0,Enemy of Enlightenment,Theros Beyond Death,5B,Enchantment Creature — Demon,Black,Uncommon,1237448,0.03,0.15,0.12,0x108013a00,
1,1,0,Erebos's Intervention,Theros Beyond Death,XB,Instant,Black,Rare,1237450,0.35,0.65,0.35,0x108013a00,
4,4,0,Final Death,Theros Beyond Death,4B,Instant,Black,Common,1237451,0.02,0.05,0.08,0x108013a00,
4,4,0,Fruit of Tizerus,Theros Beyond Death,B,Sorcery,Black,Common,1237452,0.02,0.11,0.08,0x108013a00,
4,3,1,Funeral Rites,Theros Beyond Death,2B,Sorcery,Black,Common,1237453,0.04,0.18,0.30,0x108013a00,
1,1,0,Gravebreaker Lamia,Theros Beyond Death,4B,Enchantment Creature — Snake Lamia,Black,Rare,1237454,0.44,0.62,0.44,0x108013a00,
4,4,0,Gray Merchant of Asphodel,Theros Beyond Death,3BB,Creature — Zombie,Black,Uncommon,1237455,0.38,0.56,1.52,0x108013a00,
4,4,0,Grim Physician,Theros Beyond Death,B,Creature — Zombie,Black,Common,1237456,0.02,0.07,0.08,0x108013a00,
4,4,0,Hateful Eidolon,Theros Beyond Death,B,Enchantment Creature — Spirit,Black,Uncommon,1237457,0.20,0.31,0.80,0x108013a00,
3,3,0,Inevitable End,Theros Beyond Death,2B,Enchantment — Aura,Black,Uncommon,1237458,0.03,0.16,0.09,0x108013a00,
4,4,0,Lampad of Death's Vigil,Theros Beyond Death,1B,Enchantment Creature — Nymph,Black,Common,1237459,0.04,0.14,0.16,0x108013a00,
4,4,0,Minion's Return,Theros Beyond Death,2B,Enchantment — Aura,Black,Uncommon,1237460,0.08,0.23,0.32,0x108013a00,
2,2,0,Mire Triton,Theros Beyond Death,1B,Creature — Zombie Merfolk,Black,Uncommon,1237461,0.22,0.78,0.44,0x108013a00,
4,4,0,Mire's Grasp,Theros Beyond Death,1B,Enchantment — Aura,Black,Common,1237462,0.04,0.14,0.16,0x108013a00,
4,4,0,Mogis's Favor,Theros Beyond Death,B,Enchantment — Aura,Black,Common,1237463,0.02,0.10,0.08,0x108013a00,
2,2,0,Nightmare Shepherd,Theros Beyond Death,2BB,Enchantment Creature — Demon,Black,Rare,1237464,0.42,0.71,0.84,0x108013a00,
4,4,0,Nyxborn Marauder,Theros Beyond Death,2BB,Enchantment Creature — Minotaur,Black,Common,1237465,0.02,0.06,0.08,0x108013a00,
4,4,0,Omen of the Dead,Theros Beyond Death,B,Enchantment,Black,Common,1237466,0.09,0.23,0.36,0x108013a00,
4,4,0,Pharika's Libation,Theros Beyond Death,2B,Instant,Black,Common,1237467,0.10,0.26,0.40,0x108013a00,
2,2,0,Pharika's Spawn,Theros Beyond Death,3B,Creature — Gorgon,Black,Uncommon,1237468,0.01,0.13,0.02,0x108013a00,
4,4,0,Rage-Scarred Berserker,Theros Beyond Death,4B,Creature — Minotaur Berserker,Black,Common,1237469,0.01,0.06,0.04,0x108013a00,
4,4,0,Scavenging Harpy,Theros Beyond Death,2B,Creature — Harpy,Black,Common,1237470,0.01,0.02,0.04,0x108013a00,
4,4,0,Soulreaper of Mogis,Theros Beyond Death,2B,Enchantment Creature — Minotaur Shaman,Black,Common,1237471,0.02,0.16,0.08,0x108013a00,
4,4,0,Temple Thief,Theros Beyond Death,1B,Creature — Human Rogue,Black,Common,1237472,0.03,0.04,0.12,0x108013a00,
2,1,1,"Tymaret, Chosen from Death",Theros Beyond Death,BB,Legendary Enchantment Creature — Demigod,Black,Uncommon,1237475,0.11,0.21,0.32,0x108013a00,
4,4,0,Underworld Charger,Theros Beyond Death,2B,Creature — Nightmare Horse,Black,Common,1237476,0.02,0.12,0.08,0x108013a00,
1,1,0,Underworld Dreams,Theros Beyond Death,BBB,Enchantment,Black,Uncommon,1237477,0.43,0.59,0.43,0x108013a00,
4,4,0,Venomous Hierophant,Theros Beyond Death,3B,Creature — Gorgon Cleric,Black,Common,1237478,0.01,0.07,0.04,0x108013a00,
1,1,0,The Akroan War,Theros Beyond Death,3R,Enchantment — Saga,Red,Rare,1237480,0.22,0.34,0.22,0x108013a00,
1,1,0,"Anax, Hardened in the Forge",Theros Beyond Death,1RR,Legendary Enchantment Creature — Demigod,Red,Uncommon,1237481,0.19,0.47,0.19,0x108013a00,
4,4,0,Arena Trickster,Theros Beyond Death,3R,Creature — Human Shaman,Red,Common,1237482,0.01,0.05,0.04,0x108013a00,
4,4,0,Aspect of Manticore,Theros Beyond Death,2R,Enchantment — Aura,Red,Common,1237483,0.01,0.02,0.04,0x108013a00,
4,4,0,Blood Aspirant,Theros Beyond Death,1R,Creature — Satyr Berserker,Red,Uncommon,1237484,0.04,0.12,0.16,0x108013a00,
1,1,0,Careless Celebrant,Theros Beyond Death,1R,Creature — Satyr Shaman,Red,Uncommon,1237485,0.08,0.14,0.08,0x108013a00,
1,1,0,Dreamshaper Shaman,Theros Beyond Death,5R,Enchantment Creature — Minotaur Shaman,Red,Uncommon,1237486,0.09,0.20,0.09,0x108013a00,
3,3,0,Dreamstalker Manticore,Theros Beyond Death,2R,Enchantment Creature — Manticore,Red,Uncommon,1237487,0.02,0.07,0.06,0x108013a00,
2,2,0,Escape Velocity,Theros Beyond Death,R,Enchantment — Aura,Red,Uncommon,1237488,0.04,0.12,0.08,0x108013a00,
2,2,0,Fateful End,Theros Beyond Death,2R,Instant,Red,Uncommon,1237489,0.02,0.07,0.04,0x108013a00,
4,4,0,Final Flare,Theros Beyond Death,2R,Instant,Red,Common,1237490,0.01,0.05,0.04,0x108013a00,
4,4,0,Flummoxed Cyclops,Theros Beyond Death,3R,Creature — Cyclops,Red,Common,1237491,0.01,0.05,0.04,0x108013a00,
2,2,0,Furious Rise,Theros Beyond Death,2R,Enchantment,Red,Uncommon,1237492,0.07,0.13,0.14,0x108013a00,
4,4,0,Hero of the Games,Theros Beyond Death,2R,Creature — Human Soldier,Red,Common,1237493,0.01,0.04,0.04,0x108013a00,
4,4,0,Heroes of the Revel,Theros Beyond Death,4R,Creature — Satyr Soldier,Red,Uncommon,1237494,0.02,0.10,0.08,0x108013a00,
1,1,0,Impending Doom,Theros Beyond Death,2R,Enchantment — Aura,Red,Uncommon,1237495,0.02,0.08,0.02,0x108013a00,
4,4,0,Incendiary Oracle,Theros Beyond Death,1R,Creature — Human Shaman,Red,Common,1237496,0.02,0.05,0.08,0x108013a00,
4,4,0,Infuriate,Theros Beyond Death,R,Instant,Red,Common,1237497,0.01,0.17,0.04,0x108013a00,
4,4,0,Iroas's Blessing,Theros Beyond Death,3R,Enchantment — Aura,Red,Common,1237498,0.02,0.03,0.08,0x108013a00,
4,3,1,Irreverent Revelers,Theros Beyond Death,2R,Creature — Satyr,Red,Common,1237499,0.02,0.12,0.18,0x108013a00,
4,4,0,Nyxborn Brute,Theros Beyond Death,3RR,Enchantment Creature — Cyclops,Red,Common,1237500,0.03,0.08,0.12,0x108013a00,
4,4,0,Omen of the Forge,Theros Beyond Death,1R,Enchantment,Red,Common,1237501,0.03,0.12,0.12,0x108013a00,
4,4,0,Oread of Mountain's Blaze,Theros Beyond Death,1R,Enchantment Creature — Nymph,Red,Common,1237502,0.01,0.15,0.04,0x108013a00,
1,1,0,Phoenix of Ash,Theros Beyond Death,1RR,Creature — Phoenix,Red,Rare,1237504,0.25,0.36,0.25,0x108013a00,
4,4,0,Portent of Betrayal,Theros Beyond Death,3R,Sorcery,Red,Common,1237505,0.02,0.06,0.08,0x108013a00,
1,1,0,"Purphoros, Bronze-Blooded",Theros Beyond Death,4R,Legendary Enchantment Creature — God,Red,Mythic Rare,1237506,2.38,3.08,2.38,0x108013a00,
4,4,0,Satyr's Cunning,Theros Beyond Death,R,Sorcery,Red,Common,1237508,0.03,0.13,0.12,0x108013a00,
2,2,0,Skophos Maze-Warden,Theros Beyond Death,3R,Creature — Minotaur Warrior,Red,Uncommon,1237509,0.01,0.15,0.02,0x108013a00,
4,4,0,Skophos Warleader,Theros Beyond Death,4R,Creature — Minotaur Warrior,Red,Common,1237510,0.01,0.13,0.04,0x108013a00,
4,3,1,Stampede Rider,Theros Beyond Death,2R,Creature — Satyr,Red,Common,1237511,0.01,0.09,0.12,0x108013a00,
4,3,1,Storm Herald,Theros Beyond Death,2R,Creature — Human Shaman,Red,Rare,1237512,0.21,0.33,0.96,0x108013a00,
1,1,0,Storm's Wrath,Theros Beyond Death,2RR,Sorcery,Red,Rare,1237513,0.28,0.57,0.28,0x108013a00,
4,4,0,Thrill of Possibility,Theros Beyond Death,1R,Instant,Red,Common,1237515,0.13,0.27,0.52,0x108013a00,
3,3,0,The Triumph of Anax,Theros Beyond Death,2R,Enchantment — Saga,Red,Uncommon,1237516,0.04,0.15,0.12,0x108013a00,
1,1,0,Underworld Breach,Theros Beyond Death,1R,Enchantment,Red,Rare,1237517,6.65,8.43,6.65,0x108013a00,
2,2,0,Underworld Fires,Theros Beyond Death,1R,Sorcery,Red,Uncommon,1237518,0.01,0.07,0.02,0x108013a00,
4,4,0,Underworld Rage-Hound,Theros Beyond Death,1R,Creature — Elemental Hound,Red,Common,1237519,0.01,0.11,0.04,0x108013a00,
4,4,0,Wrap in Flames,Theros Beyond Death,3R,Sorcery,Red,Common,1237520,0.02,0.02,0.08,0x108013a00,
1,1,0,Arasta of the Endless Web,Theros Beyond Death,2GG,Legendary Enchantment Creature — Spider,Green,Rare,1237521,0.65,0.69,0.65,0x108013a00,
1,1,0,The Binding of the Titans,Theros Beyond Death,1G,Enchantment — Saga,Green,Uncommon,1237522,0.09,0.21,0.09,0x108013a00,
3,3,0,Chainweb Aracnir,Theros Beyond Death,G,Creature — Spider,Green,Uncommon,1237523,0.06,0.24,0.18,0x108013a00,
4,4,0,Destiny Spinner,Theros Beyond Death,1G,Enchantment Creature — Human,Green,Uncommon,1237524,0.95,3.57,3.80,0x108013a00,
1,1,0,Dryad of the Ilysian Grove,Theros Beyond Death,2G,Enchantment Creature — Nymph Dryad,Green,Rare,1237525,15.69,20.35,15.69,0x108013a00,
1,1,0,The First Iroan Games,Theros Beyond Death,2G,Enchantment — Saga,Green,Rare,1237526,0.20,0.26,0.20,0x108013a00,
3,3,0,Gift of Strength,Theros Beyond Death,1G,Instant,Green,Common,1237527,0.01,0.04,0.03,0x108013a00,
1,1,0,Hydra's Growth,Theros Beyond Death,2G,Enchantment — Aura,Green,Uncommon,1237528,1.10,1.63,1.10,0x108013a00,
4,4,0,Hyrax Tower Scout,Theros Beyond Death,2G,Creature — Human Scout,Green,Common,1237529,0.02,0.16,0.08,0x108013a00,
4,4,0,Ilysian Caryatid,Theros Beyond Death,1G,Creature — Plant,Green,Common,1237530,0.20,0.36,0.80,0x108013a00,
4,4,0,Inspire Awe,Theros Beyond Death,3G,Instant,Green,Common,1237531,0.01,0.05,0.04,0x108013a00,
2,2,0,Klothys's Design,Theros Beyond Death,5G,Sorcery,Green,Uncommon,1237532,0.03,0.12,0.06,0x108013a00,
3,3,0,Loathsome Chimera,Theros Beyond Death,2G,Creature — Chimera,Green,Common,1237533,0.01,0.08,0.03,0x108013a00,
1,1,0,Mantle of the Wolf,Theros Beyond Death,3G,Enchantment — Aura,Green,Rare,1237534,0.18,0.27,0.18,0x108013a00,
4,4,0,Moss Viper,Theros Beyond Death,G,Creature — Snake,Green,Common,1237535,0.12,0.22,0.48,0x108013a00,
3,3,0,Mystic Repeal,Theros Beyond Death,G,Instant,Green,Uncommon,1237536,0.09,0.17,0.27,0x108013a00,
3,2,1,Nessian Boar,Theros Beyond Death,3GG,Creature — Boar,Green,Rare,1237537,0.11,0.26,0.48,0x108013a00,
3,2,1,Nessian Hornbeetle,Theros Beyond Death,1G,Creature — Insect,Green,Uncommon,1237538,0.04,0.15,0.23,0x108013a00,
2,2,0,Nessian Wanderer,Theros Beyond Death,1G,Creature — Satyr Scout,Green,Uncommon,1237539,0.08,0.17,0.16,0x108013a00,
4,4,0,Nexus Wardens,Theros Beyond Death,2G,Creature — Satyr Archer,Green,Common,1237540,0.02,0.16,0.08,0x108013a00,
4,4,0,Nylea's Forerunner,Theros Beyond Death,4G,Enchantment Creature — Beast,Green,Common,1237542,0.04,0.12,0.16,0x108013a00,
4,4,0,Nylea's Huntmaster,Theros Beyond Death,3G,Creature — Centaur Shaman,Green,Common,1237543,0.03,0.09,0.12,0x108013a00,
1,1,0,Nylea's Intervention,Theros Beyond Death,XGG,Sorcery,Green,Rare,1237544,0.38,1.13,0.38,0x108013a00,
3,3,0,Nyx Herald,Theros Beyond Death,2G,Enchantment Creature — Centaur Shaman,Green,Uncommon,1237545,0.02,0.13,0.06,0x108013a00,
4,4,0,Nyxborn Colossus,Theros Beyond Death,3GGG,Enchantment Creature — Giant,Green,Common,1237547,0.01,0.11,0.04,0x108013a00,
4,4,0,Omen of the Hunt,Theros Beyond Death,2G,Enchantment,Green,Common,1237548,0.06,0.19,0.24,0x108013a00,
2,2,0,Pheres-Band Brawler,Theros Beyond Death,4GG,Creature — Centaur Warrior,Green,Uncommon,1237549,0.02,0.08,0.04,0x108013a00,
4,4,0,Plummet,Theros Beyond Death,1G,Instant,Green,Common,1237550,0.01,0.03,0.04,0x108013a00,
4,4,0,Relentless Pursuit,Theros Beyond Death,2G,Sorcery,Green,Common,1237551,0.03,0.11,0.12,0x108013a00,
1,1,0,"Renata, Called to the Hunt",Theros Beyond Death,2GG,Legendary Enchantment Creature — Demigod,Green,Uncommon,1237552,0.20,0.32,0.20,0x108013a00,
4,4,0,Return to Nature,Theros Beyond Death,1G,Instant,Green,Common,1237553,0.11,0.22,0.44,0x108013a00,
1,1,0,Setessan Champion,Theros Beyond Death,2G,Creature — Human Warrior,Green,Rare,1237554,0.85,1.32,0.85,0x108013a00,
2,2,0,Setessan Petitioner,Theros Beyond Death,1GG,Creature — Human Druid,Green,Uncommon,1237555,0.05,0.21,0.10,0x108013a00,
4,4,0,Setessan Skirmisher,Theros Beyond Death,1G,Creature — Human Warrior,Green,Common,1237556,0.01,0.04,0.04,0x108013a00,
4,4,0,Setessan Training,Theros Beyond Death,1G,Enchantment — Aura,Green,Common,1237557,0.01,0.09,0.04,0x108013a00,
4,4,0,Skola Grovedancer,Theros Beyond Death,1G,Enchantment Creature — Satyr Druid,Green,Common,1237558,0.01,0.09,0.04,0x108013a00,
4,3,1,Voracious Typhon,Theros Beyond Death,2GG,Creature — Snake Beast,Green,Common,1237559,0.02,0.11,0.17,0x108013a00,
4,4,0,Warbriar Blessing,Theros Beyond Death,1G,Enchantment — Aura,Green,Common,1237560,0.03,0.10,0.12,0x108013a00,
2,2,0,Wolfwillow Haven,Theros Beyond Death,1G,Enchantment — Aura,Green,Uncommon,1237561,0.26,0.25,0.52,0x108013a00,
1,1,0,Acolyte of Affliction,Theros Beyond Death,2BG,Creature — Human Cleric,Gold,Uncommon,1237562,0.10,0.21,0.10,0x108013a00,
1,1,0,Allure of the Unknown,Theros Beyond Death,3BR,Sorcery,Gold,Rare,1237563,0.19,0.24,0.19,0x108013a00,
1,1,0,"Atris, Oracle of Half-Truths",Theros Beyond Death,2UB,Legendary Creature — Human Advisor,Gold,Rare,1237565,0.21,0.34,0.21,0x108013a00,
1,1,0,"Calix, Destiny's Hand",Theros Beyond Death,2GW,Legendary Planeswalker — Calix,Gold,Mythic Rare,1237567,1.89,1.93,1.89,0x108013a00,
3,3,0,"Dalakos, Crafter of Wonders",Theros Beyond Death,1UR,Legendary Creature — Merfolk Artificer,Gold,Rare,1237568,0.15,0.31,0.45,0x108013a00,
2,2,0,Devourer of Memory,Theros Beyond Death,UB,Creature — Nightmare,Gold,Uncommon,1237569,0.04,0.13,0.08,0x108013a00,
1,1,0,Dream Trawler,Theros Beyond Death,2WWUU,Creature — Sphinx,Gold,Rare,1237570,0.36,0.89,0.36,0x108013a00,
2,2,0,Eutropia the Twice-Favored,Theros Beyond Death,1GU,Legendary Creature — Human Wizard,Gold,Uncommon,1237572,0.08,0.24,0.16,0x108013a00,
1,1,0,Gallia of the Endless Dance,Theros Beyond Death,RG,Legendary Creature — Satyr,Gold,Rare,1237573,0.19,0.30,0.19,0x108013a00,
1,1,0,Haktos the Unscarred,Theros Beyond Death,RRWW,Legendary Creature — Human Warrior,Gold,Rare,1237574,0.17,0.32,0.17,0x108013a00,
3,3,0,Hero of the Nyxborn,Theros Beyond Death,1RW,Enchantment Creature — Human Soldier,Gold,Uncommon,1237575,0.02,0.14,0.06,0x108013a00,
1,1,0,"Klothys, God of Destiny",Theros Beyond Death,1RG,Legendary Enchantment Creature — God,Gold,Mythic Rare,1237576,8.92,10.11,8.92,0x108013a00,
2,2,0,"Kunoros, Hound of Athreos",Theros Beyond Death,1WB,Legendary Creature — Hound,Gold,Rare,1237578,0.38,0.77,0.76,0x108013a00,
1,1,0,Mischievous Chimera,Theros Beyond Death,UR,Enchantment Creature — Chimera,Gold,Uncommon,1237579,0.05,0.17,0.05,0x108013a00,
2,2,0,Rise to Glory,Theros Beyond Death,3WB,Sorcery,Gold,Uncommon,1237581,0.03,0.15,0.06,0x108013a00,
3,3,0,"Siona, Captain of the Pyleas",Theros Beyond Death,1GW,Legendary Creature — Human Soldier,Gold,Uncommon,1237582,0.16,0.55,0.48,0x108013a00,
2,2,0,Slaughter-Priest of Mogis,Theros Beyond Death,BR,Creature — Minotaur Shaman,Gold,Uncommon,1237583,0.05,0.12,0.10,0x108013a00,
4,4,0,Staggering Insight,Theros Beyond Death,WU,Enchantment — Aura,Gold,Uncommon,1237584,0.23,0.39,0.92,0x108013a00,
1,1,0,Warden of the Chained,Theros Beyond Death,1RG,Creature — Minotaur Warrior,Gold,Uncommon,1237586,0.04,0.08,0.04,0x108013a00,
4,4,0,Altar of the Pantheon,Theros Beyond Death,3,Artifact,Artifact,Common,1237587,0.09,0.27,0.36,0x108013a00,
4,4,0,Bronze Sword,Theros Beyond Death,1,Artifact — Equipment,Artifact,Common,1237588,0.01,0.16,0.04,0x108013a00,
3,3,0,Entrancing Lyre,Theros Beyond Death,3,Artifact,Artifact,Uncommon,1237589,0.03,0.10,0.09,0x108013a00,
1,1,0,Mirror Shield,Theros Beyond Death,2,Artifact — Equipment,Artifact,Uncommon,1237590,0.28,0.36,0.28,0x108013a00,
1,1,0,Nyx Lotus,Theros Beyond Death,4,Legendary Artifact,Artifact,Rare,1237591,3.80,5.20,3.80,0x108013a00,
2,2,0,Shadowspear,Theros Beyond Death,1,Legendary Artifact — Equipment,Artifact,Rare,1237592,9.13,11.02,18.26,0x108013a00,
4,4,0,Soul-Guide Lantern,Theros Beyond Death,1,Artifact,Artifact,Uncommon,1237593,1.02,5.92,4.08,0x108013a00,
4,4,0,Thaumaturge's Familiar,Theros Beyond Death,3,Artifact Creature — Bird,Artifact,Common,1237594,0.02,0.09,0.08,0x108013a00,
4,4,0,Thundering Chariot,Theros Beyond Death,4,Artifact — Vehicle,Artifact,Uncommon,1237595,0.04,0.16,0.16,0x108013a00,
4,4,0,Traveler's Amulet,Theros Beyond Death,1,Artifact,Artifact,Common,1237596,0.09,0.16,0.36,0x108013a00,
4,4,0,Wings of Hubris,Theros Beyond Death,2,Artifact — Equipment,Artifact,Common,1237597,0.01,0.15,0.04,0x108013a00,
3,3,0,Field of Ruin,Theros Beyond Death,,Land,Land,Uncommon,1237598,0.43,2.78,1.29,0x108013a00,
2,2,0,Labyrinth of Skophos,Theros Beyond Death,,Land,Land,Rare,1237599,0.27,0.34,0.54,0x108013a00,
1,1,0,Temple of Abandon,Theros Beyond Death,,Land,Land,Rare,1237600,0.95,1.19,0.95,0x108013a00,
2,2,0,Temple of Deceit,Theros Beyond Death,,Land,Land,Rare,1237601,0.83,2.78,1.66,0x108013a00,
1,1,0,Temple of Enlightenment,Theros Beyond Death,,Land,Land,Rare,1237602,0.25,0.99,0.25,0x108013a00,
4,4,0,Unknown Shores,Theros Beyond Death,,Land,Land,Common,1237605,0.05,0.13,0.20,0x108013a00,
1,1,0,"Daxos, Blessed by the Sun",Theros Beyond Death,WW,Legendary Enchantment Creature — Demigod,White,Uncommon,1237614,0.48,0.48,0.48,0x108013a00,
1,1,0,"Heliod, Sun-Crowned",Theros Beyond Death,2W,Legendary Enchantment Creature — God,White,Mythic Rare,1237615,23.06,26.37,23.06,0x108013a00,
1,1,0,"Callaphe, Beloved of the Sea",Theros Beyond Death,1UU,Legendary Enchantment Creature — Demigod,Blue,Uncommon,1237616,0.08,0.18,0.08,0x108013a00,
2,1,1,"Tymaret, Chosen from Death",Theros Beyond Death,BB,Legendary Enchantment Creature — Demigod,Black,Uncommon,1237619,0.11,0.21,0.32,0x108013a00,
1,1,0,"Renata, Called to the Hunt",Theros Beyond Death,2GG,Legendary Enchantment Creature — Demigod,Green,Uncommon,1237623,0.20,0.32,0.20,0x108013a00,
4,4,0,Victory's Envoy,Theros Beyond Death,3WW,Creature — Human Cleric,White,Rare,1237645,0.92,0.00,3.68,0x108013a00,
